Continent,Country,Year,Export/import,Plastic Type,Ban,Trade Value
Europe,Slovenia,2004,Import,All Scrap Plastics,No,8564
Europe,Sweden,2004,Import,All Scrap Plastics,No,393604
Europe,Ukraine,2004,Import,All Scrap Plastics,No,7708
North America,Canada,2004,Import,All Scrap Plastics,No,552668
North America,Cuba,2004,Import,All Scrap Plastics,No,39446
North America,Dominican Republic,2004,Import,All Scrap Plastics,No,45952
North America,Jamaica,2004,Import,All Scrap Plastics,No,3168
North America,Mexico,2004,Import,All Scrap Plastics,No,212103
North America,United States,2004,Import,All Scrap Plastics,No,8826436
Oceania,Australia,2004,Import,All Scrap Plastics,No,217041
Oceania,New Zealand,2004,Import,All Scrap Plastics,No,23081
South America,Argentina,2004,Import,All Scrap Plastics,No,4683
South America,Brazil,2004,Import,All Scrap Plastics,No,83874
Africa,Egypt,2005,Import,All Scrap Plastics,No,32123
Africa,Tunisia,2005,Import,All Scrap Plastics,No,42874
Africa,South Africa,2005,Import,All Scrap Plastics,No,269862
Asia,United Arab Emirates,2005,Import,All Scrap Plastics,No,1009067
Asia,Bangladesh,2005,Import,All Scrap Plastics,No,74093
Asia,Bahrain,2005,Import,All Scrap Plastics,No,12001
Asia,Bhutan,2005,Import,All Scrap Plastics,No,50707
Asia,China,2005,Import,All Scrap Plastics,No,966125
Asia,Hong Kong,2005,Import,All Scrap Plastics,No,104630
Asia,Indonesia,2005,Import,All Scrap Plastics,No,112632
Asia,Israel,2005,Import,All Scrap Plastics,No,26767
Asia,Japan,2005,Import,All Scrap Plastics,No,2151952
Asia,South Korea,2005,Import,All Scrap Plastics,No,167589
Asia,Kuwait,2005,Import,All Scrap Plastics,No,15116
Asia,Lebanon,2005,Import,All Scrap Plastics,No,31182
Asia,Sri Lanka,2005,Import,All Scrap Plastics,No,40750
Asia,Maldives,2005,Import,All Scrap Plastics,No,7533
Asia,Malaysia,2005,Import,All Scrap Plastics,No,331864
Asia,Nepal,2005,Import,All Scrap Plastics,No,24548
Asia,Oman,2005,Import,All Scrap Plastics,No,39067
Asia,Philippines,2005,Import,All Scrap Plastics,No,3564
Asia,Qatar,2005,Import,All Scrap Plastics,No,4359
Asia,Saudi Arabia,2005,Import,All Scrap Plastics,No,1165606
Asia,Singapore,2005,Import,All Scrap Plastics,No,212973
Asia,Thailand,2005,Import,All Scrap Plastics,No,664352
Asia,Turkey,2005,Import,All Scrap Plastics,No,294350
Asia,Chinese Taipei,2005,Import,All Scrap Plastics,No,555403
Asia,Yemen,2005,Import,All Scrap Plastics,No,39095
Europe,Austria,2005,Import,All Scrap Plastics,No,71798
Europe,Belgium,2005,Import,All Scrap Plastics,No,7215936
Europe,Switzerland,2005,Import,All Scrap Plastics,No,42557
Europe,Germany,2005,Import,All Scrap Plastics,No,2420739
Europe,Denmark,2005,Import,All Scrap Plastics,No,258263
Europe,Spain,2005,Import,All Scrap Plastics,No,789953
Europe,Finland,2005,Import,All Scrap Plastics,No,42377
Europe,France,2005,Import,All Scrap Plastics,No,2265452
Europe,United Kingdom,2005,Import,All Scrap Plastics,No,1439796
Europe,Greece,2005,Import,All Scrap Plastics,No,115259
Europe,Ireland,2005,Import,All Scrap Plastics,No,8655
Europe,Italy,2005,Import,All Scrap Plastics,No,1369171
Europe,Lithuania,2005,Import,All Scrap Plastics,No,3225
Europe,Netherlands,2005,Import,All Scrap Plastics,No,5694754
Europe,Poland,2005,Import,All Scrap Plastics,No,111582
Europe,Portugal,2005,Import,All Scrap Plastics,No,1862
Europe,Romania,2005,Import,All Scrap Plastics,No,59971
Europe,Russia,2005,Import,All Scrap Plastics,No,7944
Europe,Slovenia,2005,Import,All Scrap Plastics,No,29504
Europe,Sweden,2005,Import,All Scrap Plastics,No,440322
North America,Canada,2005,Import,All Scrap Plastics,No,260170
North America,Mexico,2005,Import,All Scrap Plastics,No,2427711
North America,United States,2005,Import,All Scrap Plastics,No,20518765
Oceania,Australia,2005,Import,All Scrap Plastics,No,35056
Oceania,New Zealand,2005,Import,All Scrap Plastics,No,298901
Oceania,French Polynesia,2005,Import,All Scrap Plastics,No,22655
South America,Brazil,2005,Import,All Scrap Plastics,No,79917
Africa,Benin,2006,Import,All Scrap Plastics,No,577
Africa,Egypt,2006,Import,All Scrap Plastics,No,43937
Africa,Kenya,2006,Import,All Scrap Plastics,No,99133
Africa,Seychelles,2006,Import,All Scrap Plastics,No,9962
Africa,Tunisia,2006,Import,All Scrap Plastics,No,87205
Africa,South Africa,2006,Import,All Scrap Plastics,No,243646
Asia,United Arab Emirates,2006,Import,All Scrap Plastics,No,830923
Asia,Bangladesh,2006,Import,All Scrap Plastics,No,35294
Asia,Bahrain,2006,Import,All Scrap Plastics,No,5692
Asia,Bhutan,2006,Import,All Scrap Plastics,No,81962
Asia,China,2006,Import,All Scrap Plastics,No,1875992
Asia,Hong Kong,2006,Import,All Scrap Plastics,No,45187
Asia,Indonesia,2006,Import,All Scrap Plastics,No,55005
Asia,Iran,2006,Import,All Scrap Plastics,No,14370
Asia,Israel,2006,Import,All Scrap Plastics,No,35000
Asia,Japan,2006,Import,All Scrap Plastics,No,166009
Asia,South Korea,2006,Import,All Scrap Plastics,No,303264
